chr	pos	Hypo.pos	EM.pos	Hyper.pos	max.p	mCstatus	meanDiff	DM.status	index	meanCov.test	meanCov.control
chr1	1125713	0	1	0	1	0	0.0374	0	1941	38	17
chr1	1125722	0	1	0	1	0	-0.0178	0	1942	38	17
chr1	1125748	0	1	0	1	0	0.0237	0	1943	38	17
chr1	1126264	0.1333	0.8333	0.0333	0.8333	0	-0.1522	0	1944	7.75	4.75
chr1	1126284	0.1	0.8333	0.0667	0.8333	0	-0.2206	0	1945	7.25	4.5
chr1	1126293	0.0667	0.8667	0.0667	0.8667	0	-0.0853	0	1946	7.25	4.5
chr1	1126320	0.1333	0.8667	0	0.8667	0	-0.3266	0	1947	34.75	24.75
chr1	1126335	0.1667	0.8333	0	0.8333	0	-0.2553	0	1948	34.75	25
chr1	1126344	0.1	0.8667	0.0333	0.8667	0	-0.2253	0	1949	34.75	24.75
chr1	1126353	0.1333	0.8667	0	0.8667	0	-0.0853	0	1950	34.5	25
chr1	1126634	0	1	0	1	0	-0.0064	0	1951	7.5	5.75
chr1	1126642	0	1	0	1	0	0.1212	0	1952	7.25	5.25
chr1	1126644	0	1	0	1	0	-0.0038	0	1953	7.25	5.25
chr1	1126658	0	1	0	1	0	0.1519	0	1954	7	5.25
chr1	1126660	0	1	0	1	0	0.2289	0	1955	7.25	5.25
chr1	1126662	0	1	0	1	0	0.1731	0	1956	6.25	4.5
chr1	1126667	0	1	0	1	0	0.1161	0	1957	5	3.5
chr1	1126673	0	1	0	1	0	0	0	1958	3.75	2.5
chr1	1126692	0	1	0	1	0	0.1416	0	1959	60.25	38
chr1	1126701	0	1	0	1	0	0.0028	0	1960	61	38
chr1	1126712	0	1	0	1	0	0.053	0	1961	60.75	38
chr1	1126717	0	1	0	1	0	0.0115	0	1962	58	37.5
chr1	1126720	0	1	0	1	0	0.07	0	1963	57.75	37.25
chr1	1126724	0	1	0	1	0	0.0014	0	1964	57.5	37.25
chr1	1126726	0	1	0	1	0	0.0021	0	1965	57.5	37
chr1	1126736	0	1	0	1	0	-0.0246	0	1966	56.75	36.75
chr1	1126740	0	1	0	1	0	-0.0326	0	1967	53	35
chr1	1126759	0	1	0	1	0	-0.0468	0	1968	53.75	31.25
chr1	1126763	0	1	0	1	0	0.0019	0	1969	53.75	31.25
chr1	1126769	0	1	0	1	0	-0.0236	0	1970	53.75	31.25
chr1	1126771	0	1	0	1	0	0.0498	0	1971	53.75	31.25
chr1	1126777	0	1	0	1	0	-0.0259	0	1972	53.75	31.25
chr1	1126783	0	1	0	1	0	-0.0381	0	1973	53.5	31.25
chr1	1126785	0	1	0	1	0	-0.0687	0	1974	52.25	30.25
chr1	1126788	0	1	0	1	0	-0.0662	0	1975	50.5	30
chr1	1126797	0	1	0	1	0	-0.0538	0	1976	49.75	29.5
chr1	1126799	0	1	0	1	0	-0.0233	0	1977	48.5	29.5
chr1	1126805	0	1	0	1	0	-0.0683	0	1978	48.25	29.25
chr1	1126943	0	1	0	1	0	0.0795	0	1979	59.5	53.75
chr1	1126962	0	1	0	1	0	0.1475	0	1980	59.5	53.75
chr1	1126964	0	1	0	1	0	0.0745	0	1981	59.5	53.75
chr1	1126976	0	1	0	1	0	0.058	0	1982	58.25	51.25
chr1	1126980	0	1	0	1	0	0.098	0	1983	58.25	51.25
chr1	1128321	0.3	0.7	0	0.7	0	-0.348	0	1984	43	24.5
chr1	1128706	0.1333	0.8667	0	0.8667	0	-0.3894	0	1985	6.75	3.75
chr1	1128715	0	1	0	1	0	-0.0593	0	1986	6.75	3.75
chr1	1128997	0.2333	0.7667	0	0.7667	0	-0.2893	0	1987	64.5	37
chr1	1129012	0.0667	0.9333	0	0.9333	0	-0.1735	0	1988	69.75	40.75
chr1	1129025	0	1	0	1	0	-0.1665	0	1989	69.75	40.5
chr1	1129401	0	1	0	1	0	-0.1692	0	1990	31.25	18.25
chr1	1129404	0	1	0	1	0	0.0054	0	1991	31.5	18.25
chr1	1129418	0	1	0	1	0	-0.0948	0	1992	31.5	18.5
chr1	1129427	0	1	0	1	0	-0.1787	0	1993	31.5	18.75
chr1	1129538	0	1	0	1	0	1e-04	0	1994	30.25	17
chr1	1129552	0	1	0	1	0	-0.0214	0	1995	30.25	17
chr1	1129618	0.3333	0.6667	0	0.6667	0	-0.4144	0	1996	29	17.5
chr1	1129667	0.2333	0.7667	0	0.7667	0	-0.2148	0	1997	10.5	7.75
chr1	1130268	0	1	0	1	0	0.092	0	1998	70.5	42.5
chr1	1130527	0	1	0	1	0	-0.0302	0	1999	47.25	30.5
chr1	1130543	0.1	0.9	0	0.9	0	-0.1484	0	2000	47	30.75
chr1	1130555	0.1333	0.8667	0	0.8667	0	-0.1032	0	2001	46.5	30.5
chr1	1131422	0	0.0333	0.9667	0.9667	1	0.6143	1	2002	15.75	10.75
chr1	1131452	0	0.9667	0.0333	0.9667	0	0.2425	0	2003	15.75	10.75
chr1	1131663	0	0.7333	0.2667	0.7333	0	0.4912	0	2004	37	44.5
chr1	1131672	0	0.7	0.3	0.7	0	0.5102	0	2005	36.5	44
chr1	1131674	0	0.6667	0.3333	0.6667	0	0.4799	0	2006	36.5	43.75
chr1	1131676	0	0.5	0.5	0.5	1	0.5158	1	2007	36.5	43.75
chr1	1131680	0	0.5333	0.4667	0.5333	0	0.5803	0	2008	36.5	43.75
chr1	1131686	0	0.4667	0.5333	0.5333	1	0.3843	1	2009	36.5	43.75
chr1	1131702	0	0.5333	0.4667	0.5333	0	0.4192	0	2010	24.75	34
chr1	1131712	0	0.9	0.1	0.9	0	0.3654	0	2011	14.25	22.25
chr1	1131879	0	0.9667	0.0333	0.9667	0	0.4071	0	2012	30	23.75
chr1	1131895	0	1	0	1	0	0.1921	0	2013	30.5	24
chr1	1131915	0	0.9667	0.0333	0.9667	0	0.1976	0	2014	25.75	22.25
chr1	1132395	0	1	0	1	0	0.0387	0	2015	127.75	82.75
chr1	1132435	0.0333	0.5	0.4667	0.5	0	0.4207	0	2016	124.25	77
chr1	1132495	0	0.6	0.4	0.6	0	0.6972	0	2017	4.75	6.5
chr1	1132519	0	1	0	1	0	0	0	2018	4.75	6.25
chr1	1132544	0	1	0	1	0	-0.025	0	2019	4.25	5.25
chr1	1133551	0	1	0	1	0	-0.0083	0	2020	32.5	20.5
chr1	1133573	0	1	0	1	0	-0.0238	0	2021	32	20.25
chr1	1133594	0.0333	0.9667	0	0.9667	0	-0.1713	0	2022	28.75	17
chr1	1133597	0.1667	0.8333	0	0.8333	0	-0.1496	0	2023	26	15
chr1	1133614	0.5	0.5	0	0.5	-1	-0.4516	-1	2024	24.25	11
chr1	1133622	0.5667	0.4333	0	0.5667	-1	-0.4158	-1	2025	24.5	12
chr1	1133644	0	1	0	1	0	-0.0673	0	2026	24.25	12
chr1	1133685	0	0.9667	0.0333	0.9667	0	-0.0166	0	2027	31.5	31
chr1	1133700	0	0.9333	0.0667	0.9333	0	-0.0426	0	2028	31.75	31.25
chr1	1133728	0	1	0	1	0	0	0	2029	26.25	24
chr1	1133733	0	1	0	1	0	0	0	2030	19	19
chr1	1134464	0.0333	0.9667	0	0.9667	0	-0.0923	0	2031	30.75	25
chr1	1134489	0	1	0	1	0	-0.0099	0	2032	30.25	25.25
chr1	1134491	0	1	0	1	0	-0.0311	0	2033	29.75	25.25
chr1	1134496	0	1	0	1	0	0.0138	0	2034	27.5	22.75
chr1	1136572	0	1	0	1	0	-0.0292	0	2035	68.5	32
chr1	1136576	0	1	0	1	0	0.0424	0	2036	68.75	32
chr1	1136586	0	1	0	1	0	-0.0031	0	2037	69.25	32
chr1	1136613	0	1	0	1	0	-0.0248	0	2038	62.75	30
chr1	1136615	0	1	0	1	0	-0.0412	0	2039	62	29.5
chr1	1136654	0	1	0	1	0	-0.0101	0	2040	42.5	23
chr1	1136667	0	1	0	1	0	-0.0137	0	2041	42.5	23
chr1	1136679	0	1	0	1	0	-0.0429	0	2042	41.25	23
chr1	1136701	0	1	0	1	0	-0.0141	0	2043	16.5	14
chr1	1136751	0	1	0	1	0	0.0207	0	2044	39.25	25.25
chr1	1136766	0	1	0	1	0	-0.0106	0	2045	39.75	25.25
chr1	1136776	0	1	0	1	0	0.0882	0	2046	39.75	25.25
chr1	1136853	0	1	0	1	0	0.0854	0	2047	15.25	9.75
chr1	1137205	0.1333	0.8667	0	0.8667	0	-0.3367	0	2048	134.5	72.5
chr1	1137270	0	1	0	1	0	0.032	0	2049	58.25	32.25
chr1	1137297	0	1	0	1	0	0.0305	0	2050	59	33.25
chr1	1137348	0	1	0	1	0	0.0934	0	2051	87.75	50
chr1	1137989	0	1	0	1	0	-0.0896	0	2052	42.5	29.25
chr1	1138106	0	1	0	1	0	0.0076	0	2053	26.75	10.75
chr1	1138114	0	1	0	1	0	-0.0138	0	2054	27	10.75
chr1	1138141	0	1	0	1	0	-0.0936	0	2055	36.75	31.5
chr1	1138160	0	1	0	1	0	-0.0064	0	2056	29.75	31.75
chr1	1138167	0	1	0	1	0	-0.0184	0	2057	29.75	31.75
chr1	1138178	0	1	0	1	0	-0.0584	0	2058	24	28
chr1	1138213	0	1	0	1	0	-0.0606	0	2059	41	22.75
chr1	1138217	0	1	0	1	0	0.0313	0	2060	41.25	22.75
chr1	1138226	0	1	0	1	0	-0.0342	0	2061	41.25	23.25
chr1	1138276	0	1	0	1	0	0.0056	0	2062	24.5	11.25
chr1	1138282	0	1	0	1	0	0.0879	0	2063	24.75	11.25
chr1	1138305	0	1	0	1	0	-0.0907	0	2064	24.25	10.5
chr1	1138321	0	1	0	1	0	-0.1234	0	2065	20.75	8.75
chr1	1138967	0	1	0	1	0	-0.066	0	2066	71.75	34.75
chr1	1138972	0	1	0	1	0	-0.0666	0	2067	71.75	35
chr1	1138976	0	1	0	1	0	-0.101	0	2068	71.75	35
chr1	1138980	0	1	0	1	0	-0.0216	0	2069	71.75	35
chr1	1138988	0	1	0	1	0	-0.0614	0	2070	71.75	35
chr1	1139001	0	1	0	1	0	-0.0899	0	2071	21.75	11.5
chr1	1139042	0	1	0	1	0	-0.0016	0	2072	25.75	17.5
chr1	1139045	0.0333	0.9667	0	0.9667	0	-0.1033	0	2073	25.75	17.5
chr1	1139055	0	1	0	1	0	-0.0883	0	2074	25.75	17.5
chr1	1139074	0.0333	0.9667	0	0.9667	0	-0.0324	0	2075	22.25	17
chr1	1139078	0.0333	0.9667	0	0.9667	0	0.1368	0	2076	22.25	16.75
chr1	1141674	0	1	0	1	0	-0.0238	0	2077	11	9.5
chr1	1141718	0	1	0	1	0	-0.0833	0	2078	4	4.25
chr1	1142581	0	1	0	1	0	0.0189	0	2079	71	47
chr1	1142588	0	1	0	1	0	-0.0077	0	2080	71	47
chr1	1142590	0	1	0	1	0	0.001	0	2081	71	47
chr1	1142606	0	1	0	1	0	0.0037	0	2082	70.5	47
chr1	1142609	0	1	0	1	0	-0.0177	0	2083	69.25	46
chr1	1142629	0	1	0	1	0	0.0116	0	2084	35.5	28.5
chr1	1143125	0	1	0	1	0	-0.0049	0	2085	84.25	50
chr1	1143143	0	1	0	1	0	0.0017	0	2086	85	50
chr1	1144844	0	1	0	1	0	0.032	0	2087	25.25	12.25
chr1	1144851	0	1	0	1	0	0.0553	0	2088	25.25	12.25
chr1	1144878	0	1	0	1	0	0.0747	0	2089	25.25	11.75
chr1	1144889	0	1	0	1	0	-0.0237	0	2090	21.75	9.75
chr1	1145331	0	1	0	1	0	0	0	2091	10.75	7.25
chr1	1145335	0	1	0	1	0	-0.0163	0	2092	10.75	7.25
chr1	1145342	0	1	0	1	0	0.0091	0	2093	11	7.25
chr1	1145636	0	1	0	1	0	-0.0062	0	2094	64.5	45.75
chr1	1145644	0	1	0	1	0	-0.0224	0	2095	64.75	46
chr1	1145646	0	1	0	1	0	-0.0056	0	2096	64.75	46
chr1	1145656	0	1	0	1	0	0.0441	0	2097	64.75	46
chr1	1146083	0	1	0	1	0	-0.003	0	2098	62.25	52.5
chr1	1146091	0	1	0	1	0	0.0483	0	2099	62.25	53
chr1	1146109	0	1	0	1	0	-0.0139	0	2100	62.25	51.75
chr1	1146130	0	1	0	1	0	0.0022	0	2101	54.25	45.75
chr1	1146132	0	1	0	1	0	-0.0045	0	2102	46	38
chr1	1146138	0	1	0	1	0	-0.0063	0	2103	112.75	59.5
chr1	1146151	0	1	0	1	0	0.0038	0	2104	113	60.25
chr1	1146156	0	1	0	1	0	0.0611	0	2105	113.25	60.25
chr1	1147385	0	1	0	1	0	0.0611	0	2106	36.25	26
chr1	1147392	0	1	0	1	0	0.0522	0	2107	36.5	26
chr1	1147395	0	1	0	1	0	0.0117	0	2108	36.5	26
chr1	1147404	0	1	0	1	0	-0.0107	0	2109	36.5	26
chr1	1147414	0	1	0	1	0	0.0213	0	2110	35	25.25
chr1	1147453	0	1	0	1	0	-0.0016	0	2111	49.25	33.75
chr1	1147466	0	1	0	1	0	0.049	0	2112	49.75	33.75
chr1	1147488	0	0.9333	0.0667	0.9333	0	0.3467	0	2113	45.75	30.75
chr1	1147493	0	0.7333	0.2667	0.7333	0	0.3164	0	2114	43	28.5
chr1	1147500	0	1	0	1	0	-0.0278	0	2115	30.75	24.5
chr1	1149191	0	1	0	1	0	-0.0229	0	2116	38	16
chr1	1149239	0	1	0	1	0	0.0568	0	2117	30.5	11.75
chr1	1149285	0	1	0	1	0	-0.0083	0	2118	31.75	11.75
chr1	1149306	0	1	0	1	0	0.0097	0	2119	33.75	11.75
chr1	1149326	0	1	0	1	0	-0.022	0	2120	32	11.25
chr1	1149383	0	1	0	1	0	-0.001	0	2121	29.5	22.75
chr1	1149390	0	1	0	1	0	-0.0102	0	2122	29.75	22.5
chr1	1149420	0	1	0	1	0	-0.0165	0	2123	27.75	21
chr1	1149432	0	1	0	1	0	0	0	2124	19.75	16.5
chr1	1150850	0	1	0	1	0	0.0173	0	2125	91.75	51
chr1	1150890	0	1	0	1	0	0.0154	0	2126	85.25	48
chr1	1150898	0	1	0	1	0	0.0215	0	2127	71	42.5
chr1	1152019	0	1	0	1	0	0.0052	0	2128	46	22.75
chr1	1152034	0	1	0	1	0	-0.0337	0	2129	46.25	23
chr1	1152039	0	1	0	1	0	-0.0196	0	2130	46.25	23
chr1	1152062	0	1	0	1	0	-0.0406	0	2131	39.25	19
chr1	1152825	0	1	0	1	0	0.024	0	2132	41.5	25.75
chr1	1152853	0	1	0	1	0	0.034	0	2133	41.75	26
chr1	1152859	0	1	0	1	0	-0.0129	0	2134	41.25	25
chr1	1153492	0	1	0	1	0	-0.0115	0	2135	71.75	35.75
chr1	1153495	0	1	0	1	0	0.0027	0	2136	72	35.75
chr1	1153517	0	1	0	1	0	-0.0188	0	2137	69	34
chr1	1153534	0	1	0	1	0	-0.014	0	2138	23	12.75
chr1	1153621	0	1	0	1	0	0	0	2139	6	5.5
chr1	1153624	0	1	0	1	0	-0.0417	0	2140	6.25	5.5
chr1	1153634	0	1	0	1	0	-0.0417	0	2141	6.25	5.5
chr1	1153636	0	1	0	1	0	-0.0417	0	2142	6.25	5.5
chr1	1154364	0	1	0	1	0	0.0125	0	2143	33.75	27.5
chr1	1154373	0	1	0	1	0	0.0178	0	2144	34.5	27.5
chr1	1154400	0	1	0	1	0	-0.0139	0	2145	32.5	26.25
chr1	1156975	0	1	0	1	0	0	0	2146	49.5	35
chr1	1156981	0	1	0	1	0	0.0208	0	2147	49.5	35
chr1	1156984	0	1	0	1	0	0	0	2148	49.75	35
chr1	1156992	0	1	0	1	0	0	0	2149	50	35
chr1	1157008	0	1	0	1	0	0	0	2150	44.5	31
chr1	1157012	0	1	0	1	0	0	0	2151	39.25	28.5
chr1	1157016	0	1	0	1	0	0	0	2152	36.25	27.25
chr1	1157020	0	1	0	1	0	0	0	2153	28.75	24.25
chr1	1157081	0	1	0	1	0	0	0	2154	16.75	18.25
chr1	1157084	0	1	0	1	0	0	0	2155	17	18.25
chr1	1157098	0	1	0	1	0	0	0	2156	17	18.25
chr1	1157100	0	1	0	1	0	0	0	2157	17	18.25
chr1	1157110	0	1	0	1	0	0	0	2158	12.75	16.75
chr1	1157202	0	1	0	1	0	0	0	2159	41	24.5
chr1	1157229	0	1	0	1	0	0	0	2160	40.75	23
chr1	1157233	0	1	0	1	0	0	0	2161	36.25	20.75
chr1	1157239	0	1	0	1	0	0	0	2162	30	15.25
chr1	1157244	0	1	0	1	0	-0.0119	0	2163	24.5	16.75
chr1	1157248	0	1	0	1	0	0	0	2164	23	16.25
chr1	1157294	0	1	0	1	0	-0.0033	0	2165	80.5	56.25
chr1	1157298	0	1	0	1	0	0	0	2166	80.5	56.25
chr1	1157304	0	1	0	1	0	0	0	2167	80.5	56.25
chr1	1157308	0	1	0	1	0	0	0	2168	80.5	56.25
chr1	1157310	0	1	0	1	0	0	0	2169	80.5	56.25
chr1	1157316	0	1	0	1	0	0	0	2170	80.5	56.25
chr1	1157321	0	1	0	1	0	0	0	2171	65.25	49.25
chr1	1157420	0	1	0	1	0	0	0	2172	17	9.5
chr1	1157423	0	1	0	1	0	0	0	2173	16.75	9.5
chr1	1157425	0	1	0	1	0	0	0	2174	16.75	9.5
chr1	1157437	0	1	0	1	0	0	0	2175	16.75	9.5
chr1	1157440	0	1	0	1	0	0	0	2176	16.75	9.5
chr1	1157444	0	1	0	1	0	0	0	2177	16.75	9.5
chr1	1157448	0	1	0	1	0	0	0	2178	16.75	9.5
chr1	1157450	0	1	0	1	0	0	0	2179	16.75	9.5
chr1	1157455	0	1	0	1	0	0	0	2180	16.75	9.25
chr1	1157460	0	1	0	1	0	0	0	2181	15.25	6.5
chr1	1157465	0	1	0	1	0	0	0	2182	13	5
chr1	1157509	0	1	0	1	0	0.0081	0	2183	24.75	17.75
chr1	1157512	0	1	0	1	0	0.0081	0	2184	24.75	17.75
chr1	1157514	0	1	0	1	0	-0.0109	0	2185	24.75	17.75
chr1	1157518	0	1	0	1	0	0.0128	0	2186	24.75	17.75
chr1	1157534	0	1	0	1	0	-0.0125	0	2187	22.5	16
chr1	1157537	0	1	0	1	0	0.0178	0	2188	16.25	10.75
chr1	1157541	0	1	0	1	0	-0.0227	0	2189	4.5	5
chr1	1157546	0	1	0	1	0	0.0833	0	2190	2.5	2.75
chr1	1157629	0	1	0	1	0	0	0	2191	4.5	6
chr1	1157643	0	1	0	1	0	0	0	2192	4.5	6
chr1	1157649	0	1	0	1	0	0	0	2193	4.5	6
chr1	1157654	0	1	0	1	0	0.0625	0	2194	4.5	6
chr1	1157661	0	1	0	1	0	0	0	2195	4.25	6
chr1	1157671	0	1	0	1	0	0	0	2196	3.75	6
chr1	1157677	0	1	0	1	0	0.125	0	2197	3.5	4.75
chr1	1157781	0	1	0	1	0	0	0	2198	26.75	19.5
chr1	1157785	0	1	0	1	0	0.0205	0	2199	26.5	19.5
chr1	1157788	0	1	0	1	0	0	0	2200	26.5	19.5
chr1	1157796	0	1	0	1	0	0.208	0	2201	26.5	19.5
chr1	1157798	0	1	0	1	0	0.1862	0	2202	26.5	19.5
chr1	1157806	0	1	0	1	0	0.2166	0	2203	24.75	18.75
chr1	1157814	0	1	0	1	0	0.1875	0	2204	7	6.75
chr1	1158273	0	1	0	1	0	-0.0082	0	2205	27	22.75
chr1	1158280	0	1	0	1	0	0.0649	0	2206	27.25	23
chr1	1158287	0	1	0	1	0	0.0364	0	2207	27.25	23
chr1	1158295	0	1	0	1	0	0.0054	0	2208	27.25	23
chr1	1158300	0	1	0	1	0	-0.0241	0	2209	26	22.5
chr1	1158302	0	1	0	1	0	-0.012	0	2210	25.25	22.25
chr1	1158307	0	1	0	1	0	0.01	0	2211	21.25	19.25
chr1	1158313	0	1	0	1	0	0.024	0	2212	16.5	16.75
chr1	1158320	0	1	0	1	0	-0.0208	0	2213	9.75	9.75
chr1	1158550	0	1	0	1	0	0	0	2214	3.5	3.25
chr1	1158553	0	1	0	1	0	0.0833	0	2215	3.5	3.25
chr1	1158556	0	1	0	1	0	0	0	2216	3.5	3.25
chr1	1158573	0	1	0	1	0	0.05	0	2217	3.5	3.25
chr1	1158577	0	1	0	1	0	-0.1333	0	2218	3.25	3.25
chr1	1158592	0	1	0	1	0	-0.021	0	2219	36.25	27.75
chr1	1158608	0	1	0	1	0	-0.0532	0	2220	35.5	26.25
chr1	1158613	0	1	0	1	0	0.0454	0	2221	35.5	26.25
chr1	1158621	0	1	0	1	0	0.032	0	2222	32.75	25.5
chr1	1158631	0	1	0	1	0	-8e-04	0	2223	23.5	18.25
chr1	1158636	0	1	0	1	0	0.0772	0	2224	19.75	14.75
chr1	1158641	0	1	0	1	0	-0.0387	0	2225	15.5	11.5
chr1	1158673	0	1	0	1	0	0.0423	0	2226	40	21.25
chr1	1158681	0	1	0	1	0	-0.0182	0	2227	40	21.5
chr1	1158683	0	1	0	1	0	-0.0199	0	2228	40	21.5
chr1	1158686	0	1	0	1	0	-0.0143	0	2229	40.25	21.5
chr1	1158706	0	1	0	1	0	0.0492	0	2230	37.75	20.25
chr1	1158722	0	1	0	1	0	-0.0227	0	2231	18	9.75
chr1	1159196	0	1	0	1	0	-0.0185	0	2232	11.5	4.25
chr1	1159239	0	1	0	1	0	0.0208	0	2233	10.5	3.5
chr1	1159246	0	1	0	1	0	0.0203	0	2234	15.25	20.25
chr1	1159257	0	1	0	1	0	0.0421	0	2235	15.5	20.25
chr1	1159259	0	1	0	1	0	-0.0876	0	2236	15.5	20.25
chr1	1159274	0	1	0	1	0	0.0045	0	2237	14.5	18.75
chr1	1159506	0	1	0	1	0	0.0297	0	2238	58	30.5
chr1	1159530	0	1	0	1	0	0.0168	0	2239	58.25	31.5
chr1	1159549	0	1	0	1	0	-0.049	0	2240	55	30
chr1	1160947	0	0.9333	0.0667	0.9333	0	0.1649	0	2241	19	29
chr1	1161439	0	1	0	1	0	-0.0708	0	2242	10.25	5.75
chr1	1161442	0	1	0	1	0	0.1361	0	2243	10.25	5.75
chr1	1161449	0	1	0	1	0	0	0	2244	10.25	5.75
chr1	1161458	0	1	0	1	0	-0.0417	0	2245	10.25	5.75
chr1	1162876	0	0.2667	0.7333	0.7333	1	0.4597	1	2246	49	42.5
chr1	1162906	0.0333	0.3333	0.6333	0.6333	1	0.4918	1	2247	47.5	40.25
chr1	1162951	0	0.8667	0.1333	0.8667	0	0.3912	0	2248	12.75	19
chr1	1162995	0.0333	0.8	0.1667	0.8	0	0.21	0	2249	13	13
chr1	1163005	0	0.9	0.1	0.9	0	0.2232	0	2250	10.75	7.5
chr1	1163017	0	0.9333	0.0667	0.9333	0	0.2634	0	2251	10.75	7.5
chr1	1163068	0	0.5333	0.4667	0.5333	0	0.3745	0	2252	51	44.75
chr1	1163110	0.0333	0.7	0.2667	0.7	0	0.2612	0	2253	45.5	42
chr1	1163113	0	1	0	1	0	0.0028	0	2254	54.5	47.25
chr1	1163118	0.0333	0.9667	0	0.9667	0	0.1377	0	2255	11.5	9.75
chr1	1163121	0	1	0	1	0	0.3792	0	2256	11.5	9.75
chr1	1163127	0.0333	0.9333	0.0333	0.9333	0	0.4346	0	2257	11.5	9.75
chr1	1163145	0	0.6	0.4	0.6	0	0.4509	0	2258	11.5	9.75
chr1	1163219	0	0.5333	0.4667	0.5333	0	0.3284	0	2259	64	44
chr1	1163223	0	0.7333	0.2667	0.7333	0	0.1907	0	2260	64.25	44
chr1	1164065	0	1	0	1	0	0.0607	0	2261	11.75	7.5
chr1	1164071	0	1	0	1	0	-0.1651	0	2262	12.25	7.5
chr1	1164075	0	1	0	1	0	0.075	0	2263	12.25	7.5
chr1	1164103	0	1	0	1	0	-0.0975	0	2264	6.75	5.5
chr1	1164107	0	1	0	1	0	0.1195	0	2265	5.75	4.75
chr1	1164113	0.0333	0.9667	0	0.9667	0	-0.0041	0	2266	5.75	7.5
chr1	1164692	0	0.8667	0.1333	0.8667	0	0.1499	0	2267	15.5	15.25
chr1	1164698	0	0.9667	0.0333	0.9667	0	0.1223	0	2268	15.75	15.25
chr1	1164729	0	1	0	1	0	0.0278	0	2269	11.5	10
chr1	1164940	0	0.7667	0.2333	0.7667	0	0.2296	0	2270	134.25	77.75
chr1	1164968	0	0.9333	0.0667	0.9333	0	0.2262	0	2271	131.75	76.75
chr1	1165042	0	0.9333	0.0667	0.9333	0	0.1595	0	2272	76.5	50.25
chr1	1165077	0	0.7	0.3	0.7	0	0.1901	0	2273	63.5	44.25
chr1	1165090	0	0.3667	0.6333	0.6333	1	0.2203	0	2274	24.5	22
chr1	1165105	0	0.2333	0.7667	0.7667	1	0.3229	1	2275	66	51.75
chr1	1165122	0	0.4333	0.5667	0.5667	1	0.2626	0	2276	66.25	52.25
chr1	1165129	0.0333	0.2667	0.7	0.7	1	0.2884	0	2277	65.5	51.75
chr1	1165170	0	0.3	0.7	0.7	1	0.2892	0	2278	46.25	25.75
chr1	1165184	0	0.6667	0.3333	0.6667	0	0.1703	0	2279	46.25	25.75
chr1	1165248	0.0333	0.3667	0.6	0.6	1	0.302	1	2280	6.5	3.25
chr1	1165281	0	0.5	0.5	0.5	0	0.525	0	2281	5.25	3.25
chr1	1165294	0	0.9	0.1	0.9	0	0.4635	0	2282	4.5	2.5
chr1	1165327	0	0.9333	0.0667	0.9333	0	0.0783	0	2283	42.75	25.5
chr1	1165352	0	1	0	1	0	0.0826	0	2284	42.5	25.75
chr1	1166083	0	1	0	1	0	0.1597	0	2285	42	28.5
chr1	1167440	0	1	0	1	0	0.0026	0	2286	31.75	15
chr1	1167445	0	1	0	1	0	0.0213	0	2287	32.25	15
chr1	1167471	0.0333	0.9667	0	0.9667	0	0.0612	0	2288	28.25	12.75
chr1	1167474	0	1	0	1	0	0.0084	0	2289	26.75	12.25
chr1	1167532	0	1	0	1	0	0.0209	0	2290	15	15
chr1	1167546	0	1	0	1	0	-0.0295	0	2291	15	15
chr1	1167552	0	1	0	1	0	-0.0924	0	2292	15	15
chr1	1167566	0	1	0	1	0	-0.0271	0	2293	14.5	13.5
chr1	1167811	0	1	0	1	0	-0.1333	0	2294	6	5.5
chr1	1167827	0	1	0	1	0	-0.1165	0	2295	6.25	5.5
chr1	1167844	0	1	0	1	0	0.075	0	2296	3.25	4.5
chr1	1168266	0.0667	0.8667	0.0667	0.8667	0	-0.0567	0	2297	59.75	27.75
chr1	1168276	0	1	0	1	0	0.0845	0	2298	59.75	28
chr1	1168285	0	1	0	1	0	0.005	0	2299	61.25	28.5
chr1	1168304	0	1	0	1	0	-0.0518	0	2300	23.75	10
chr1	1168311	0	1	0	1	0	0.0474	0	2301	18.25	8.75
chr1	1168606	0	1	0	1	0	-0.0179	0	2302	6.5	2.75
chr1	1168612	0	1	0	1	0	-0.081	0	2303	10.75	8
chr1	1168615	0	1	0	1	0	-0.0339	0	2304	10.75	8
chr1	1168625	0	1	0	1	0	0.0312	0	2305	10.75	8
chr1	1168652	0	1	0	1	0	-0.0979	0	2306	7.75	6
chr1	1168720	0	1	0	1	0	-0.0016	0	2307	7.25	6.5
chr1	1168726	0	1	0	1	0	0.2113	0	2308	7	5.75
chr1	1168733	0	1	0	1	0	0	0	2309	7	5.75
chr1	1168740	0	1	0	1	0	0.0416	0	2310	7	5.75
chr1	1168745	0	1	0	1	0	0.125	0	2311	6.25	5
chr1	1168762	0	0.9667	0.0333	0.9667	0	0.1292	0	2312	11.75	6.25
chr1	1168770	0	1	0	1	0	0	0	2313	9.75	5
chr1	1168906	0	1	0	1	0	-0.0371	0	2314	25	14.75
chr1	1168917	0	1	0	1	0	0.0608	0	2315	25	14.75
chr1	1168949	0	1	0	1	0	0.1124	0	2316	15.5	12
chr1	1169184	0	1	0	1	0	-0.1525	0	2317	8.25	6.25
chr1	1169224	0	1	0	1	0	0.0173	0	2318	8.25	5.5
chr1	1169228	0	1	0	1	0	-0.0139	0	2319	8	5.25
